timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1,alive_queen2,dead_queen2,food_queen2,health_queen2,presence_queen2
116,71,7,1043,14,66,43,0,995,23,39
117,71,7,1072,15,66,43,0,1152,26,39
118,71,7,1001,14,65,43,0,1109,25,39
119,71,7,930,13,66,43,0,1066,24,38
120,70,8,1059,15,65,43,0,1023,23,38
121,69,9,989,14,63,43,0,1080,25,39
122,68,10,920,13,63,43,0,1137,26,40
123,67,11,1052,15,62,43,0,1194,27,41
124,66,12,985,14,61,43,0,1251,29,41
125,65,13,1019,15,61,43,0,1208,28,42
126,64,14,1054,16,60,43,0,1265,29,43
127,64,14,990,15,60,43,0,1322,30,43
128,64,14,1026,16,60,43,0,1279,29,43
129,64,14,962,15,60,43,0,1236,28,43
130,64,14,998,15,61,43,0,1193,27,43
131,64,14,1034,16,61,43,0,1150,26,43
132,64,14,970,15,61,43,0,1107,25,43
133,64,14,1006,15,61,43,0,1064,24,42
134,64,14,942,14,60,43,0,1021,23,41
135,64,14,878,13,60,43,0,978,22,40
136,64,14,914,14,60,43,0,935,21,39
137,64,14,850,13,59,43,0,892,20,38
138,64,14,786,12,59,43,0,849,19,38
139,64,14,822,12,61,43,0,906,21,38
140,64,14,958,14,61,43,0,863,20,37
141,64,14,894,13,60,43,0,820,19,37
142,63,15,830,13,58,43,0,877,20,37
143,62,16,767,12,56,43,0,834,19,37
144,61,17,705,11,55,43,0,891,20,38
145,60,18,744,12,54,43,0,948,22,38
146,59,19,684,11,54,43,0,905,21,37
147,58,20,825,14,54,43,0,862,20,37
148,57,21,867,15,52,43,0,919,21,39
149,56,22,810,14,51,43,0,1076,25,39
150,55,23,854,15,50,43,0,1033,24,39
151,54,24,799,14,49,43,0,1090,25,39
152,53,25,845,15,48,43,0,1147,26,39
153,52,26,792,15,47,43,0,1104,25,39
154,51,27,840,16,47,43,0,1061,24,38
155,51,27,889,17,47,43,0,1018,23,39
156,51,27,838,16,47,43,0,1175,27,39
157,51,27,887,17,48,43,0,1132,26,39
158,51,27,936,18,49,43,0,1089,25,41
159,51,27,985,19,48,43,0,1246,28,40
160,51,27,934,18,48,43,0,1203,27,41
161,51,27,983,19,48,43,0,1260,29,41
162,51,27,932,18,47,43,0,1217,28,41
163,51,27,881,17,47,43,0,1174,27,41
164,51,27,930,18,48,43,0,1131,26,41
165,51,27,979,19,48,43,0,1088,25,41
166,51,27,928,18,47,43,0,1045,24,41
167,51,27,877,17,46,43,0,1102,25,42
168,51,27,826,16,45,43,0,1159,26,42
169,51,27,775,15,45,43,0,1116,25,42
170,51,27,824,16,45,43,0,1073,24,41
171,51,27,773,15,46,43,0,1030,23,41
172,51,27,922,18,47,43,0,1087,25,41
173,51,27,971,19,46,43,0,1044,24,40
174,51,27,920,18,46,43,0,1001,23,39
175,51,27,969,19,45,43,0,958,22,38
176,51,27,918,18,45,43,0,915,21,37
177,51,27,967,18,45,43,0,872,20,37
178,51,27,916,17,45,43,0,929,21,38
179,51,27,965,18,46,43,0,986,22,37
180,51,27,1014,19,46,43,0,943,21,37
181,51,27,963,18,46,43,0,1000,23,37
182,51,27,1012,19,48,43,0,957,22,37
183,51,27,1161,22,49,43,0,1014,23,38
184,51,27,1210,23,48,43,0,1071,24,38
185,51,27,1159,22,47,43,0,1028,23,38
186,51,27,1108,21,47,43,0,1085,25,38
187,51,27,1157,22,46,43,0,1042,24,38
188,51,27,1106,21,45,43,0,1099,25,39
189,51,27,1055,20,45,43,0,1156,26,39
190,51,27,1104,21,45,43,0,1213,28,40
191,51,27,1053,20,45,43,0,1270,29,40
192,51,27,1102,21,46,43,0,1227,28,42
193,51,27,1151,22,45,43,0,1384,32,42
194,51,27,1100,21,45,43,0,1341,31,42
195,51,27,1149,22,46,43,0,1298,30,42
196,51,27,1198,23,45,43,0,1255,29,42
197,51,27,1147,22,45,43,0,1212,28,42
198,51,27,1196,23,47,43,0,1169,27,42
199,51,27,1345,26,47,43,0,1126,26,42
200,51,27,1294,25,48,43,0,1083,25,43
201,51,27,1343,26,47,43,0,1140,26,42
202,51,27,1292,25,47,43,0,1097,25,42
203,51,27,1241,24,47,43,0,1054,24,41
204,51,27,1290,25,47,43,0,1011,23,40
205,51,27,1239,24,47,43,0,968,22,39
206,51,27,1288,25,48,43,0,925,21,39
207,51,27,1337,26,48,43,0,982,22,39
208,51,27,1286,25,49,43,0,939,21,38
209,51,27,1335,26,48,43,0,896,20,37
210,51,27,1284,25,49,43,0,853,19,37
211,51,27,1333,26,48,43,0,910,21,38
212,51,27,1282,25,48,43,0,967,22,37
213,51,27,1231,24,47,43,0,924,21,37
214,51,27,1180,23,48,43,0,981,22,37
215,51,27,1329,26,48,43,0,938,21,37
216,51,27,1278,25,48,43,0,995,23,39
217,51,27,1227,24,47,43,0,1152,26,39
218,51,27,1176,23,47,43,0,1109,25,39
219,51,27,1225,24,48,43,0,1066,24,38
220,51,27,1274,24,47,43,0,1023,23,38
221,51,27,1223,23,46,43,0,1080,25,39
222,51,27,1172,22,46,43,0,1137,26,40
223,51,27,1221,23,46,43,0,1194,27,41
224,51,27,1170,22,45,43,0,1251,29,41
225,51,27,1119,21,46,43,0,1208,28,42
226,51,27,1268,24,47,43,0,1265,29,43
227,51,27,1317,25,47,43,0,1322,30,43
228,51,27,1266,24,46,43,0,1279,29,43
229,51,27,1215,23,45,43,0,1236,28,43
230,51,27,1164,22,46,43,0,1193,27,43
231,51,27,1313,25,47,43,0,1150,26,43
232,51,27,1362,26,46,43,0,1107,25,43
233,51,27,1311,25,46,43,0,1064,24,42
234,51,27,1260,24,45,43,0,1021,23,41
235,51,27,1209,23,46,43,0,978,22,40
236,51,27,1358,26,46,43,0,935,21,39
237,51,27,1307,25,47,43,0,892,20,38
238,51,27,1356,26,47,43,0,849,19,38
239,51,27,1405,27,48,43,0,906,21,38
240,51,27,1454,28,48,43,0,863,20,37
241,51,27,1403,27,48,43,0,820,19,37
242,51,27,1352,26,49,43,0,877,20,37
243,51,27,1401,27,51,43,0,834,19,37
244,51,27,1550,30,51,43,0,891,20,38
245,51,27,1499,29,51,43,0,948,22,38
246,51,27,1448,28,51,43,0,905,21,37
247,51,27,1397,27,51,43,0,862,20,37
248,51,27,1346,26,51,43,0,919,21,39
249,51,27,1295,25,51,43,0,1076,25,39
250,51,27,1244,24,50,43,0,1033,24,39
251,51,27,1193,23,49,43,0,1090,25,39
252,51,27,1142,22,48,43,0,1147,26,39
253,51,27,1091,21,47,43,0,1104,25,39
254,51,27,1040,20,46,43,0,1061,24,38
255,51,27,989,19,46,43,0,1018,23,39
256,51,27,1038,20,46,43,0,1175,27,39
257,51,27,987,19,45,43,0,1132,26,39
258,51,27,936,18,45,43,0,1089,25,41
259,51,27,985,19,45,43,0,1246,28,40
260,51,27,934,18,45,43,0,1203,27,41
261,51,27,983,19,46,43,0,1260,29,41
262,51,27,1032,20,47,43,0,1217,28,41
263,51,27,1081,21,47,43,0,1174,27,41
264,51,27,1130,22,46,43,0,1131,26,41
265,51,27,1079,21,46,43,0,1088,25,41
266,51,27,1128,22,45,43,0,1045,24,41
267,51,27,1077,21,44,43,0,1102,25,42
268,51,27,1026,20,45,43,0,1159,26,42
269,51,27,1175,23,45,43,0,1116,25,42
270,51,27,1124,22,44,43,0,1073,24,41
271,51,27,1073,21,44,43,0,1030,23,41
272,51,27,1122,22,44,43,0,1087,25,41
273,51,27,1071,21,46,43,0,1044,24,40
274,51,27,1320,25,47,43,0,1001,23,39
275,51,27,1369,26,46,43,0,958,22,38
276,51,27,1318,25,47,43,0,915,21,37
277,51,27,1367,26,46,43,0,872,20,37
278,51,27,1316,25,46,43,0,929,21,38
279,51,27,1265,24,45,43,0,986,22,37
280,51,27,1214,23,45,43,0,943,21,37
281,51,27,1263,24,46,43,0,1000,23,37
282,51,27,1312,25,47,43,0,957,22,37
283,51,27,1361,26,46,43,0,1014,23,38
284,51,27,1310,25,48,43,0,1071,24,38
285,51,27,1459,28,49,43,0,1028,23,38
286,51,27,1508,29,49,43,0,1085,25,38
287,51,27,1457,28,49,43,0,1042,24,38
288,51,27,1406,27,50,43,0,1099,25,39
289,51,27,1455,28,50,43,0,1156,26,39
290,51,27,1404,27,50,43,0,1213,28,40
291,51,27,1353,26,50,43,0,1270,29,40
292,51,27,1302,25,51,43,0,1227,28,42
293,51,27,1351,26,51,43,0,1384,32,42
294,51,27,1300,25,51,43,0,1341,31,42
295,51,27,1249,24,50,43,0,1298,30,42
296,51,27,1198,23,49,43,0,1255,29,42
297,51,27,1147,22,48,43,0,1212,28,42
298,51,27,1096,21,47,43,0,1169,27,42
299,51,27,1045,20,46,43,0,1126,26,42
300,51,27,994,19,46,43,0,1083,25,43
301,51,27,1043,20,46,43,0,1140,26,42
302,51,27,992,19,45,43,0,1097,25,42
303,51,27,941,18,45,43,0,1054,24,41
304,51,27,990,19,45,43,0,1011,23,40
305,51,27,939,18,45,43,0,968,22,39
306,51,27,988,19,46,43,0,925,21,39
307,51,27,1037,20,47,43,0,982,22,39
308,51,27,1086,21,47,43,0,939,21,38
309,51,27,1135,22,46,43,0,896,20,37
310,51,27,1084,21,46,43,0,853,19,37
311,51,27,1133,22,45,43,0,910,21,38
312,51,27,1082,21,44,43,0,967,22,37
313,51,27,1031,20,45,43,0,924,21,37
314,51,27,1180,23,45,43,0,981,22,37
315,51,27,1129,22,44,43,0,938,21,37
316,51,27,1078,21,44,43,0,995,23,39
317,51,27,1127,22,44,43,0,1152,26,39
318,51,27,1076,21,46,43,0,1109,25,39
319,51,27,1325,25,47,43,0,1066,24,38
320,51,27,1374,26,46,43,0,1023,23,38
321,51,27,1323,25,47,43,0,1080,25,39
322,51,27,1372,26,46,43,0,1137,26,40
323,51,27,1321,25,46,43,0,1194,27,41
324,51,27,1270,24,45,43,0,1251,29,41
325,51,27,1219,23,45,43,0,1208,28,42
326,51,27,1268,24,46,43,0,1265,29,43
327,51,27,1317,25,47,43,0,1322,30,43
328,51,27,1366,26,46,43,0,1279,29,43
329,51,27,1315,25,48,43,0,1236,28,43
330,51,27,1464,28,49,43,0,1193,27,43
331,51,27,1513,29,49,43,0,1150,26,43
332,51,27,1462,28,49,43,0,1107,25,43
333,51,27,1411,27,50,43,0,1064,24,42
334,51,27,1460,28,50,43,0,1021,23,41
335,51,27,1409,27,50,43,0,978,22,40
336,51,27,1358,26,50,43,0,935,21,39
337,51,27,1307,25,51,43,0,892,20,38
338,51,27,1356,26,51,43,0,849,19,38
339,51,27,1305,25,51,43,0,906,21,38
340,51,27,1254,24,50,43,0,863,20,37
341,51,27,1203,23,49,43,0,820,19,37
342,51,27,1152,22,48,43,0,877,20,37
343,51,27,1101,21,47,43,0,834,19,37
344,51,27,1050,20,46,43,0,891,20,38
345,51,27,999,19,46,43,0,948,22,38
346,51,27,1048,20,46,43,0,905,21,37
347,51,27,997,19,45,43,0,862,20,37
348,51,27,946,18,45,43,0,919,21,39
349,51,27,995,19,45,43,0,1076,25,39
350,51,27,944,18,45,43,0,1033,24,39
351,51,27,993,19,46,43,0,1090,25,39
352,51,27,1042,20,47,43,0,1147,26,39
353,51,27,1091,21,47,43,0,1104,25,39
354,51,27,1140,22,46,43,0,1061,24,38
355,51,27,1089,21,46,43,0,1018,23,39
356,51,27,1138,22,45,43,0,1175,27,39
357,51,27,1087,21,44,43,0,1132,26,39
358,51,27,1036,20,45,43,0,1089,25,41
359,51,27,1185,23,45,43,0,1246,28,40
360,51,27,1134,22,44,43,0,1203,27,41
361,51,27,1083,21,44,43,0,1260,29,41
362,51,27,1132,22,44,43,0,1217,28,41
363,51,27,1081,21,46,43,0,1174,27,41
364,51,27,1330,26,47,43,0,1131,26,41
365,51,27,1379,27,47,43,0,1088,25,41
366,51,27,1328,26,48,43,0,1045,24,41
367,51,27,1377,27,48,43,0,1102,25,42
368,51,27,1326,26,48,43,0,1159,26,42
369,51,27,1275,25,48,43,0,1116,25,42
370,51,27,1224,24,47,43,0,1073,24,41
371,51,27,1173,23,47,43,0,1030,23,41
372,51,27,1222,23,48,43,0,1087,25,41
373,51,27,1271,24,47,43,0,1044,24,40
374,51,27,1220,23,47,43,0,1001,23,39
375,51,27,1269,24,48,43,0,958,22,38
376,51,27,1318,25,47,43,0,915,21,37
377,51,27,1267,24,46,43,0,872,20,37
378,51,27,1216,23,46,43,0,929,21,38
379,51,27,1265,24,46,43,0,986,22,37
380,51,27,1214,23,45,43,0,943,21,37
381,51,27,1163,22,45,43,0,1000,23,37
382,51,27,1212,23,46,43,0,957,22,37
383,51,27,1261,24,47,43,0,1014,23,38
384,51,27,1310,25,46,43,0,1071,24,38
385,51,27,1259,24,46,43,0,1028,23,38
386,51,27,1308,25,47,43,0,1085,25,38
387,51,27,1457,28,47,43,0,1042,24,38
388,51,27,1406,27,47,43,0,1099,25,39
389,51,27,1355,26,47,43,0,1156,26,39
390,51,27,1304,25,47,43,0,1213,28,40
391,51,27,1253,24,47,43,0,1270,29,40
392,51,27,1302,25,47,43,0,1227,28,42
393,51,27,1251,24,48,43,0,1384,32,42
394,51,27,1400,27,49,43,0,1341,31,42
395,51,27,1449,28,49,43,0,1298,30,42
396,51,27,1398,27,50,43,0,1255,29,42
397,51,27,1447,28,50,43,0,1212,28,42
398,51,27,1396,27,50,43,0,1169,27,42
399,51,27,1345,26,50,43,0,1126,26,42
400,51,27,1294,25,51,43,0,1083,25,43
401,51,27,1343,26,50,43,0,1140,26,42
402,51,27,1292,25,50,43,0,1097,25,42
403,51,27,1241,24,49,43,0,1054,24,41
404,51,27,1190,23,48,43,0,1011,23,40
405,51,27,1139,22,47,43,0,968,22,39
406,51,27,1088,21,47,43,0,925,21,39
407,51,27,1137,22,47,43,0,982,22,39
408,51,27,1086,21,46,43,0,939,21,38
409,51,27,1035,20,45,43,0,896,20,37
410,51,27,984,19,45,43,0,853,19,37
411,51,27,1033,20,46,43,0,910,21,38
412,51,27,1082,21,45,43,0,967,22,37
413,51,27,1031,20,45,43,0,924,21,37
414,51,27,1080,21,46,43,0,981,22,37
415,51,27,1129,22,45,43,0,938,21,37
416,51,27,1078,21,44,43,0,995,23,39
417,51,27,1027,20,46,43,0,1152,26,39
418,51,27,1276,25,46,43,0,1109,25,39
419,51,27,1225,24,45,43,0,1066,24,38
420,51,27,1174,23,45,43,0,1023,23,38
421,51,27,1223,23,45,43,0,1080,25,39
422,51,27,1172,22,46,43,0,1137,26,40
423,51,27,1321,25,46,43,0,1194,27,41
424,51,27,1270,24,46,43,0,1251,29,41
425,51,27,1319,25,46,43,0,1208,28,42
426,51,27,1268,24,46,43,0,1265,29,43
427,51,27,1317,25,47,43,0,1322,30,43
428,51,27,1366,26,46,43,0,1279,29,43
429,51,27,1315,25,48,43,0,1236,28,43
430,51,27,1464,28,48,43,0,1193,27,43
431,51,27,1413,27,49,43,0,1150,26,43
432,51,27,1462,28,49,43,0,1107,25,43
433,51,27,1411,27,50,43,0,1064,24,42
434,51,27,1460,28,50,43,0,1021,23,41
435,51,27,1409,27,50,43,0,978,22,40
436,51,27,1358,26,50,43,0,935,21,39
437,51,27,1307,25,51,43,0,892,20,38
438,51,27,1356,26,51,43,0,849,19,38
439,51,27,1305,25,51,43,0,906,21,38
440,51,27,1254,24,50,43,0,863,20,37
441,51,27,1203,23,49,43,0,820,19,37
442,51,27,1152,22,48,43,0,877,20,37
443,51,27,1101,21,47,43,0,834,19,37
444,51,27,1050,20,46,43,0,891,20,38
445,51,27,999,19,46,43,0,948,22,38
446,51,27,1048,20,46,43,0,905,21,37
447,51,27,997,19,45,43,0,862,20,37
448,51,27,946,18,45,43,0,919,21,39
449,51,27,995,19,45,43,0,1076,25,39
450,51,27,944,18,45,43,0,1033,24,39
451,51,27,993,19,46,43,0,1090,25,39
452,51,27,1042,20,47,43,0,1147,26,39
453,51,27,1091,21,47,43,0,1104,25,39
454,51,27,1140,22,46,43,0,1061,24,38
455,51,27,1089,21,46,43,0,1018,23,39
456,51,27,1138,22,45,43,0,1175,27,39
457,51,27,1087,21,44,43,0,1132,26,39
458,51,27,1036,20,45,43,0,1089,25,41
459,51,27,1185,23,45,43,0,1246,28,40
460,51,27,1134,22,44,43,0,1203,27,41
461,51,27,1083,21,44,43,0,1260,29,41
462,51,27,1132,22,44,43,0,1217,28,41
463,51,27,1081,21,46,43,0,1174,27,41
464,51,27,1330,26,47,43,0,1131,26,41
465,51,27,1379,27,47,43,0,1088,25,41
466,51,27,1328,26,48,43,0,1045,24,41
467,51,27,1377,27,48,43,0,1102,25,42
468,51,27,1326,26,48,43,0,1159,26,42
469,51,27,1275,25,48,43,0,1116,25,42
470,51,27,1224,24,47,43,0,1073,24,41
471,51,27,1173,23,47,43,0,1030,23,41
472,51,27,1222,23,48,43,0,1087,25,41
473,51,27,1271,24,47,43,0,1044,24,40
474,51,27,1220,23,47,43,0,1001,23,39
475,51,27,1269,24,48,43,0,958,22,38
476,51,27,1318,25,47,43,0,915,21,37
477,51,27,1267,24,46,43,0,872,20,37
478,51,27,1216,23,46,43,0,929,21,38
479,51,27,1265,24,46,43,0,986,22,37
480,51,27,1214,23,45,43,0,943,21,37
481,51,27,1163,22,45,43,0,1000,23,37
482,51,27,1212,23,46,43,0,957,22,37
483,51,27,1261,24,47,43,0,1014,23,38
484,51,27,1310,25,46,43,0,1071,24,38
485,51,27,1259,24,46,43,0,1028,23,38
486,51,27,1308,25,47,43,0,1085,25,38
487,51,27,1457,28,47,43,0,1042,24,38
488,51,27,1406,27,47,43,0,1099,25,39
489,51,27,1355,26,47,43,0,1156,26,39
490,51,27,1304,25,47,43,0,1213,28,40
491,51,27,1253,24,47,43,0,1270,29,40
492,51,27,1302,25,47,43,0,1227,28,42
493,51,27,1251,24,48,43,0,1384,32,42
494,51,27,1400,27,49,43,0,1341,31,42
495,51,27,1449,28,49,43,0,1298,30,42
496,51,27,1398,27,50,43,0,1255,29,42
497,51,27,1447,28,50,43,0,1212,28,42
498,51,27,1396,27,50,43,0,1169,27,42
499,51,27,1345,26,50,43,0,1126,26,42
500,51,27,1294,25,51,43,0,1083,25,43
501,51,27,1343,26,50,43,0,1140,26,42
502,51,27,1292,25,50,43,0,1097,25,42
503,51,27,1241,24,49,43,0,1054,24,41
504,51,27,1190,23,48,43,0,1011,23,40
505,51,27,1139,22,47,43,0,968,22,39
506,51,27,1088,21,47,43,0,925,21,39
507,51,27,1137,22,47,43,0,982,22,39
508,51,27,1086,21,46,43,0,939,21,38
509,51,27,1035,20,45,43,0,896,20,37
510,51,27,984,19,45,43,0,853,19,37
511,51,27,1033,20,46,43,0,910,21,38
512,51,27,1082,21,45,43,0,967,22,37
513,51,27,1031,20,45,43,0,924,21,37
514,51,27,1080,21,46,43,0,981,22,37
515,51,27,1129,22,45,43,0,938,21,37
516,51,27,1078,21,44,43,0,995,23,39
517,51,27,1027,20,46,43,0,1152,26,39
518,51,27,1276,25,46,43,0,1109,25,39
519,51,27,1225,24,45,43,0,1066,24,38
520,51,27,1174,23,45,43,0,1023,23,38
521,51,27,1223,23,45,43,0,1080,25,39
522,51,27,1172,22,46,43,0,1137,26,40
523,51,27,1321,25,46,43,0,1194,27,41
524,51,27,1270,24,46,43,0,1251,29,41
525,51,27,1319,25,46,43,0,1208,28,42
526,51,27,1268,24,46,43,0,1265,29,43
527,51,27,1317,25,47,43,0,1322,30,43
528,51,27,1366,26,46,43,0,1279,29,43
529,51,27,1315,25,48,43,0,1236,28,43
530,51,27,1464,28,48,43,0,1193,27,43
531,51,27,1413,27,49,43,0,1150,26,43
532,51,27,1462,28,49,43,0,1107,25,43
533,51,27,1411,27,50,43,0,1064,24,42
534,51,27,1460,28,50,43,0,1021,23,41
535,51,27,1409,27,50,43,0,978,22,40
536,51,27,1358,26,50,43,0,935,21,39
537,51,27,1307,25,51,43,0,892,20,38
538,51,27,1356,26,51,43,0,849,19,38
539,51,27,1305,25,51,43,0,906,21,38
540,51,27,1254,24,50,43,0,863,20,37
541,51,27,1203,23,49,43,0,820,19,37
542,51,27,1152,22,48,43,0,877,20,37
543,51,27,1101,21,47,43,0,834,19,37
544,51,27,1050,20,46,43,0,891,20,38
545,51,27,999,19,46,43,0,948,22,38
546,51,27,1048,20,46,43,0,905,21,37
547,51,27,997,19,45,43,0,862,20,37
548,51,27,946,18,45,43,0,919,21,39
549,51,27,995,19,45,43,0,1076,25,39
550,51,27,944,18,45,43,0,1033,24,39
551,51,27,993,19,46,43,0,1090,25,39
552,51,27,1042,20,47,43,0,1147,26,39
553,51,27,1091,21,47,43,0,1104,25,39
554,51,27,1140,22,46,43,0,1061,24,38
555,51,27,1089,21,46,43,0,1018,23,39
556,51,27,1138,22,45,43,0,1175,27,39
557,51,27,1087,21,44,43,0,1132,26,39
558,51,27,1036,20,45,43,0,1089,25,41
559,51,27,1185,23,45,43,0,1246,28,40
560,51,27,1134,22,44,43,0,1203,27,41
561,51,27,1083,21,44,43,0,1260,29,41
562,51,27,1132,22,44,43,0,1217,28,41
563,51,27,1081,21,46,43,0,1174,27,41
564,51,27,1330,26,47,43,0,1131,26,41
565,51,27,1379,27,47,43,0,1088,25,41
566,51,27,1328,26,48,43,0,1045,24,41
567,51,27,1377,27,48,43,0,1102,25,42
568,51,27,1326,26,48,43,0,1159,26,42
569,51,27,1275,25,48,43,0,1116,25,42
570,51,27,1224,24,47,43,0,1073,24,42
571,51,27,1173,23,47,33,10,1030,31,33
572,51,27,1222,23,48,33,10,1097,33,33
573,51,27,1271,24,47,33,10,1064,32,33
574,51,27,1220,23,47,33,10,1031,31,33
575,51,27,1269,24,48,33,10,998,30,33
576,51,27,1318,25,47,33,10,965,29,33
577,51,27,1267,24,46,33,10,932,28,33
578,51,27,1216,23,46,33,10,899,27,33
579,51,27,1265,24,46,33,10,866,26,33
580,51,27,1214,23,45,33,10,833,25,33
581,51,27,1163,22,45,33,10,800,24,32
582,51,27,1212,23,46,33,10,767,23,31
583,51,27,1261,24,47,33,10,734,22,30
584,51,27,1310,25,46,33,10,701,21,29
585,51,27,1259,24,46,33,10,668,20,28
586,51,27,1308,25,47,33,10,635,19,28
587,51,27,1457,28,47,33,10,702,21,28
588,51,27,1406,27,47,33,10,669,20,27
589,51,27,1355,26,47,33,10,636,19,27
